Date,iso3,CountryName,Region,CumulativePositive,CumulativeDeceased,CumulativeRecovered
2020-03-04,ESP,Spain,Andalucía,13,0,0
2020-03-04,ESP,Spain,Aragón,0,0,2
2020-03-04,ESP,Spain,Canarias,7,0,0
2020-03-04,ESP,Spain,Cantabria,10,0,0
2020-03-04,ESP,Spain,Castilla y León,11,0,0
2020-03-04,ESP,Spain,Castilla-La Mancha,12,0,0
2020-03-04,ESP,Spain,Cataluña,15,0,0
2020-03-04,ESP,Spain,Ciudad Autónoma de Ceuta,0,0,19
2020-03-04,ESP,Spain,Comunidad de Madrid,70,0,0
2020-03-04,ESP,Spain,Comunidad Foral de Navarra,3,0,0
2020-03-04,ESP,Spain,Comunidad Valenciana,19,1,0
2020-03-04,ESP,Spain,Extremadura,6,0,0
2020-03-04,ESP,Spain,Galicia,1,0,0
2020-03-04,ESP,Spain,Illes Balears,5,0,0
2020-03-04,ESP,Spain,La Rioja,7,0,0
2020-03-04,ESP,Spain,País Vasco,17,0,0
2020-03-04,ESP,Spain,Principado de Asturias,2,0,0
2020-03-04,ESP,Spain,Región de Murcia,0,0,3
2020-03-04,CHE,Switzerland,Aargau,7,0,0
2020-03-04,CHE,Switzerland,Basel City,3,0,0
2020-03-04,CHE,Switzerland,Basel Country,2,0,0
2020-03-04,CHE,Switzerland,Bern,6,0,0
2020-03-04,CHE,Switzerland,Fribourg,4,0,0
2020-03-04,CHE,Switzerland,Geneva,9,0,0
2020-03-04,CHE,Switzerland,Jura,1,0,0
2020-03-04,CHE,Switzerland,Liechtenstein,1,0,0
2020-03-04,CHE,Switzerland,Schaffhausen,1,0,0
2020-03-04,CHE,Switzerland,St. Gallen,3,0,0
2020-03-04,CHE,Switzerland,Ticino,5,0,0
2020-03-04,CHE,Switzerland,Valais,4,0,0
2020-03-04,CHE,Switzerland,Zug,1,0,0
2020-03-04,CHE,Switzerland,Zurich,9,0,0
2020-03-04,GBR,United Kingdom,East of England,3,0,0
2020-03-04,GBR,United Kingdom,England,54,0,0
2020-03-04,GBR,United Kingdom,London,4,0,0
2020-03-04,GBR,United Kingdom,Midlands,1,0,0
2020-03-04,GBR,United Kingdom,North East and Yorkshire,4,0,0
2020-03-04,GBR,United Kingdom,North West,1,0,0
2020-03-04,GBR,United Kingdom,Northern Ireland,3,0,0
2020-03-04,GBR,United Kingdom,Scotland,3,0,0
2020-03-04,GBR,United Kingdom,South East,10,0,0
2020-03-04,GBR,United Kingdom,South West,3,0,0
2020-03-04,GBR,United Kingdom,Wales,1,0,0
2020-03-05,AUT,Austria,Kärnten,1,0,0
2020-03-05,AUT,Austria,Niederösterreich,13,0,0
2020-03-05,AUT,Austria,Salzburg,4,0,0
2020-03-05,AUT,Austria,Steiermark,4,0,0
2020-03-05,AUT,Austria,Tirol,3,0,0
2020-03-05,AUT,Austria,Wien,16,0,0
2020-03-05,BEL,Belgium,Brussels,6,0,0
2020-03-05,BEL,Belgium,Flanders,54,0,0
2020-03-05,BEL,Belgium,Wallonia,14,0,0
2020-03-05,FRA,France,Auvergne-Rhône-Alpes,64,0,0
2020-03-05,FRA,France,Bourgogne-Franche-Comté,39,0,0
2020-03-05,FRA,France,Bretagne,29,0,0
2020-03-05,FRA,France,Centre-Val de Loire,2,0,0
2020-03-05,FRA,France,Corse,3,0,0
2020-03-05,FRA,France,Grand Est,77,0,0
2020-03-05,FRA,France,Guyane,5,0,0
2020-03-05,FRA,France,Hauts-de-France,74,0,0
2020-03-05,FRA,France,Île-de-France,76,0,0
2020-03-05,FRA,France,Normandie,6,0,0
2020-03-05,FRA,France,Nouvelle-Aquitaine,8,0,0
2020-03-05,FRA,France,Occitanie,11,0,0
2020-03-05,FRA,France,Pays de la Loire,8,0,0
2020-03-05,FRA,France,Provence-Alpes-Côte d'Azur,18,0,0
2020-03-05,DEU,Germany,Baden-Württemberg,73,0,0
2020-03-05,DEU,Germany,Bayern,70,0,0
2020-03-05,DEU,Germany,Berlin,13,0,0
2020-03-05,DEU,Germany,Brandenburg,1,0,0
2020-03-05,DEU,Germany,Bremen,3,0,0
2020-03-05,DEU,Germany,Hamburg,5,0,0
2020-03-05,DEU,Germany,Hessen,14,0,0
2020-03-05,DEU,Germany,Mecklenburg-Vorpommern,4,0,0
2020-03-05,DEU,Germany,Niedersachsen,18,0,0
2020-03-05,DEU,Germany,Nordrhein-Westfalen,181,0,0
2020-03-05,DEU,Germany,NOT SPECIFIED,0,0,25
2020-03-05,DEU,Germany,Rheinland-Pfalz,8,0,0
2020-03-05,DEU,Germany,Saarland,1,0,0
2020-03-05,DEU,Germany,Sachsen,1,0,0
2020-03-05,DEU,Germany,Schleswig Holstein,7,0,0
2020-03-05,DEU,Germany,Thüringen,1,0,0
2020-03-05,HUN,Hungary,Hungary,4,0,0
2020-03-05,HUN,Hungary,NOT SPECIFIED,0,0,0
2020-03-05,ITA,Italy,Abruzzo,8,0,0
2020-03-05,ITA,Italy,Basilicata,1,0,0
2020-03-05,ITA,Italy,Bolzano,1,0,0
2020-03-05,ITA,Italy,Calabria,2,0,0
2020-03-05,ITA,Italy,Campania,45,0,0
2020-03-05,ITA,Italy,Emilia-Romagna,698,30,10
2020-03-05,ITA,Italy,Friuli Venezia Giulia,21,0,0
2020-03-05,ITA,Italy,Lazio,44,0,3
2020-03-05,ITA,Italy,Liguria,28,3,4
2020-03-05,ITA,Italy,Lombardia,2251,98,376
2020-03-05,ITA,Italy,Marche,124,4,0
2020-03-05,ITA,Italy,Molise,7,0,0
2020-03-05,ITA,Italy,Piemonte,108,2,0
2020-03-05,ITA,Italy,Puglia,14,1,1
2020-03-05,ITA,Italy,Sardegna,2,0,0
2020-03-05,ITA,Italy,Sicilia,18,0,2
2020-03-05,ITA,Italy,Toscana,61,0,1
2020-03-05,ITA,Italy,Trento,7,0,0
2020-03-05,ITA,Italy,Umbria,9,0,0
2020-03-05,ITA,Italy,Valle d'Aosta,2,0,0
2020-03-05,ITA,Italy,Veneto,407,10,17
2020-03-05,LIE,Liechtenstein,Liechtenstein,1,0,0
2020-03-05,NLD,Netherlands,Drenthe,3,0,0
2020-03-05,NLD,Netherlands,Flevoland,1,0,0
2020-03-05,NLD,Netherlands,Gelderland,2,0,0
2020-03-05,NLD,Netherlands,Limburg,2,0,0
2020-03-05,NLD,Netherlands,North Brabant,24,0,0
2020-03-05,NLD,Netherlands,North Holland,10,0,0
2020-03-05,NLD,Netherlands,NOT SPECIFIED,4,0,0
2020-03-05,NLD,Netherlands,Overijssel,1,0,0
2020-03-05,NLD,Netherlands,South Holland,12,0,0
2020-03-05,NLD,Netherlands,Utrecht,23,0,0
2020-03-05,PRT,Portugal,Centro,1,0,0
2020-03-05,PRT,Portugal,Lisbon,3,0,0
2020-03-05,PRT,Portugal,Norte,5,0,0
2020-03-05,ESP,Spain,Andalucía,12,0,0
2020-03-05,ESP,Spain,Aragón,1,0,0
2020-03-05,ESP,Spain,Canarias,8,0,0
2020-03-05,ESP,Spain,Cantabria,10,0,0
2020-03-05,ESP,Spain,Castilla y León,11,0,0
2020-03-05,ESP,Spain,Castilla-La Mancha,13,0,0
2020-03-05,ESP,Spain,Cataluña,24,0,0
2020-03-05,ESP,Spain,Comunidad de Madrid,90,1,0
2020-03-05,ESP,Spain,Comunidad Foral de Navarra,3,0,0
2020-03-05,ESP,Spain,Comunidad Valenciana,19,1,0
2020-03-05,ESP,Spain,Extremadura,6,0,0
2020-03-05,ESP,Spain,Galicia,1,0,0
2020-03-05,ESP,Spain,Illes Balears,6,0,0
2020-03-05,ESP,Spain,La Rioja,11,0,0
2020-03-05,ESP,Spain,País Vasco,17,1,0
2020-03-05,ESP,Spain,Principado de Asturias,5,0,0
2020-03-05,CHE,Switzerland,Aargau,9,0,0
2020-03-05,CHE,Switzerland,Appenzell Ausserrhoden,1,0,0
2020-03-05,CHE,Switzerland,Basel City,8,0,0
2020-03-05,CHE,Switzerland,Basel Country,6,0,0
2020-03-05,CHE,Switzerland,Bern,6,0,0
2020-03-05,CHE,Switzerland,Fribourg,6,0,0
2020-03-05,CHE,Switzerland,Geneva,13,0,0
2020-03-05,CHE,Switzerland,Jura,2,0,0
2020-03-05,CHE,Switzerland,Liechtenstein,1,0,0
2020-03-05,CHE,Switzerland,Schaffhausen,1,0,0
2020-03-05,CHE,Switzerland,St. Gallen,3,0,0
2020-03-05,CHE,Switzerland,Ticino,18,0,0
2020-03-05,CHE,Switzerland,Valais,5,0,0
2020-03-05,CHE,Switzerland,Zug,3,0,0
2020-03-05,CHE,Switzerland,Zurich,19,0,0
2020-03-05,GBR,United Kingdom,East of England,3,0,0
2020-03-05,GBR,United Kingdom,England,79,0,0
2020-03-05,GBR,United Kingdom,London,4,0,0
2020-03-05,GBR,United Kingdom,Midlands,1,0,0
2020-03-05,GBR,United Kingdom,North East and Yorkshire,4,0,0
2020-03-05,GBR,United Kingdom,North West,1,0,0
2020-03-05,GBR,United Kingdom,Northern Ireland,3,0,0
2020-03-05,GBR,United Kingdom,Scotland,6,0,0
2020-03-05,GBR,United Kingdom,South East,10,0,0
2020-03-05,GBR,United Kingdom,South West,3,0,0
2020-03-05,GBR,United Kingdom,Wales,2,0,0
2020-03-06,AUT,Austria,Kärnten,1,0,0
2020-03-06,AUT,Austria,Niederösterreich,15,0,0
2020-03-06,AUT,Austria,Oberösterreich,1,0,0
2020-03-06,AUT,Austria,Salzburg,5,0,0
2020-03-06,AUT,Austria,Steiermark,5,0,0
2020-03-06,AUT,Austria,Tirol,4,0,0
2020-03-06,AUT,Austria,Vorarlberg,1,0,0
2020-03-06,AUT,Austria,Wien,23,0,0
2020-03-06,BEL,Belgium,Brussels,12,0,0
2020-03-06,BEL,Belgium,Flanders,65,0,0
2020-03-06,BEL,Belgium,Wallonia,32,0,0
2020-03-06,FRA,France,Auvergne-Rhône-Alpes,75,0,0
2020-03-06,FRA,France,Bourgogne-Franche-Comté,78,0,0
2020-03-06,FRA,France,Bretagne,32,0,0
2020-03-06,FRA,France,Centre-Val de Loire,11,0,0
2020-03-06,FRA,France,Corse,3,0,0
2020-03-06,FRA,France,Grand Est,136,0,0
2020-03-06,FRA,France,Guyane,5,0,0
2020-03-06,FRA,France,Hauts-de-France,97,0,0
2020-03-06,FRA,France,Île-de-France,89,0,0
2020-03-06,FRA,France,Martinique,2,0,0
2020-03-06,FRA,France,Normandie,11,0,0
2020-03-06,FRA,France,Nouvelle-Aquitaine,11,0,0
2020-03-06,FRA,France,Occitanie,18,0,0
2020-03-06,FRA,France,Pays de la Loire,16,0,0
2020-03-06,FRA,France,Provence-Alpes-Côte d'Azur,26,0,0
2020-03-06,DEU,Germany,Baden-Württemberg,96,0,0
2020-03-06,DEU,Germany,Bayern,117,0,0
2020-03-06,DEU,Germany,Berlin,19,0,0
2020-03-06,DEU,Germany,Brandenburg,2,0,0
2020-03-06,DEU,Germany,Bremen,4,0,0
2020-03-06,DEU,Germany,Hamburg,11,0,0
2020-03-06,DEU,Germany,Hessen,16,0,0
2020-03-06,DEU,Germany,Mecklenburg-Vorpommern,5,0,0
2020-03-06,DEU,Germany,Niedersachsen,18,0,0
2020-03-06,DEU,Germany,Nordrhein-Westfalen,329,0,0
2020-03-06,DEU,Germany,NOT SPECIFIED,0,0,75
2020-03-06,DEU,Germany,Rheinland-Pfalz,10,0,0
2020-03-06,DEU,Germany,Saarland,2,0,0
2020-03-06,DEU,Germany,Sachsen,2,0,0
2020-03-06,DEU,Germany,Schleswig Holstein,7,0,0
2020-03-06,DEU,Germany,Thüringen,1,0,0
2020-03-06,HUN,Hungary,Hungary,4,0,0
2020-03-06,ITA,Italy,Abruzzo,9,0,0
2020-03-06,ITA,Italy,Basilicata,3,0,0
2020-03-06,ITA,Italy,Bolzano,4,0,0
2020-03-06,ITA,Italy,Calabria,4,0,0
2020-03-06,ITA,Italy,Campania,57,0,0
2020-03-06,ITA,Italy,Emilia-Romagna,870,37,17
2020-03-06,ITA,Italy,Friuli Venezia Giulia,31,0,3
2020-03-06,ITA,Italy,Lazio,54,1,3
2020-03-06,ITA,Italy,Liguria,32,3,5
2020-03-06,ITA,Italy,Lombardia,2612,135,469
2020-03-06,ITA,Italy,Marche,159,4,0
2020-03-06,ITA,Italy,Molise,12,0,0
2020-03-06,ITA,Italy,Piemonte,143,4,0
2020-03-06,ITA,Italy,Puglia,17,1,1
2020-03-06,ITA,Italy,Sardegna,5,0,0
2020-03-06,ITA,Italy,Sicilia,24,0,2
2020-03-06,ITA,Italy,Toscana,79,0,1
2020-03-06,ITA,Italy,Trento,10,0,0
2020-03-06,ITA,Italy,Umbria,16,0,0
2020-03-06,ITA,Italy,Valle d'Aosta,7,0,0
2020-03-06,ITA,Italy,Veneto,488,12,22
2020-03-06,LIE,Liechtenstein,Liechtenstein,1,0,0
2020-03-06,NLD,Netherlands,Drenthe,3,0,0
2020-03-06,NLD,Netherlands,Flevoland,2,0,0
2020-03-06,NLD,Netherlands,Gelderland,10,0,0
2020-03-06,NLD,Netherlands,Limburg,9,0,0
2020-03-06,NLD,Netherlands,North Brabant,34,0,0
2020-03-06,NLD,Netherlands,North Holland,11,0,0
2020-03-06,NLD,Netherlands,NOT SPECIFIED,3,0,0
2020-03-06,NLD,Netherlands,Overijssel,1,0,0
2020-03-06,NLD,Netherlands,South Holland,22,0,0
2020-03-06,NLD,Netherlands,Utrecht,33,0,0
2020-03-06,PRT,Portugal,Centro,1,0,0
2020-03-06,PRT,Portugal,Lisbon,4,0,0
2020-03-06,PRT,Portugal,Norte,8,0,0
2020-03-06,SVK,Slovakia,Bratislava,1,0,0
2020-03-06,ESP,Spain,Andalucía,21,0,0
2020-03-06,ESP,Spain,Aragón,6,1,0
2020-03-06,ESP,Spain,Canarias,11,0,0
2020-03-06,ESP,Spain,Cantabria,10,0,0
2020-03-06,ESP,Spain,Castilla y León,14,0,0
2020-03-06,ESP,Spain,Castilla-La Mancha,15,0,0
2020-03-06,ESP,Spain,Cataluña,24,0,0
2020-03-06,ESP,Spain,Comunidad de Madrid,137,2,0
2020-03-06,ESP,Spain,Comunidad Foral de Navarra,3,0,0
2020-03-06,ESP,Spain,Comunidad Valenciana,30,1,0
2020-03-06,ESP,Spain,Extremadura,6,0,0
2020-03-06,ESP,Spain,Galicia,3,0,0
2020-03-06,ESP,Spain,Illes Balears,6,0,0
2020-03-06,ESP,Spain,La Rioja,29,0,0
2020-03-06,ESP,Spain,País Vasco,45,1,0
2020-03-06,ESP,Spain,Principado de Asturias,5,0,0
2020-03-06,CHE,Switzerland,Aargau,12,0,1
2020-03-06,CHE,Switzerland,Appenzell Ausserrhoden,1,0,0
2020-03-06,CHE,Switzerland,Basel City,15,0,0
2020-03-06,CHE,Switzerland,Basel Country,6,0,0
2020-03-06,CHE,Switzerland,Bern,17,0,0
2020-03-06,CHE,Switzerland,Fribourg,6,0,0
2020-03-06,CHE,Switzerland,Geneva,17,0,0
2020-03-06,CHE,Switzerland,Jura,3,0,0
2020-03-06,CHE,Switzerland,Liechtenstein,1,0,0
2020-03-06,CHE,Switzerland,Schaffhausen,2,0,0
2020-03-06,CHE,Switzerland,Solothurn,1,0,0
2020-03-06,CHE,Switzerland,St. Gallen,6,0,0
2020-03-06,CHE,Switzerland,Ticino,18,0,0
2020-03-06,CHE,Switzerland,Valais,6,0,0
2020-03-06,CHE,Switzerland,Vaud,23,1,0
2020-03-06,CHE,Switzerland,Zug,3,0,0
2020-03-06,CHE,Switzerland,Zurich,26,0,0
2020-03-06,GBR,United Kingdom,East of England,6,0,0
2020-03-06,GBR,United Kingdom,England,90,0,0
2020-03-06,GBR,United Kingdom,London,8,0,0
2020-03-06,GBR,United Kingdom,Midlands,4,0,0
2020-03-06,GBR,United Kingdom,North East and Yorkshire,7,0,0
2020-03-06,GBR,United Kingdom,North West,5,0,0
2020-03-06,GBR,United Kingdom,Northern Ireland,4,0,0
2020-03-06,GBR,United Kingdom,Scotland,11,0,0
2020-03-06,GBR,United Kingdom,South East,17,0,0
2020-03-06,GBR,United Kingdom,South West,10,0,0
2020-03-06,GBR,United Kingdom,Wales,2,0,0
2020-03-07,AUT,Austria,Burgenland,4,0,0
2020-03-07,AUT,Austria,Kärnten,1,0,0
2020-03-07,AUT,Austria,Niederösterreich,23,0,0
2020-03-07,AUT,Austria,Oberösterreich,4,0,0
2020-03-07,AUT,Austria,Salzburg,5,0,0
2020-03-07,AUT,Austria,Steiermark,6,0,0
2020-03-07,AUT,Austria,Tirol,7,0,0
2020-03-07,AUT,Austria,Vorarlberg,1,0,0
2020-03-07,AUT,Austria,Wien,28,0,0
2020-03-07,FRA,France,Auvergne-Rhône-Alpes,102,0,0
2020-03-07,FRA,France,Bourgogne-Franche-Comté,129,0,0
2020-03-07,FRA,France,Bretagne,40,0,0
2020-03-07,FRA,France,Centre-Val de Loire,16,0,0
2020-03-07,FRA,France,Corse,5,0,0
2020-03-07,FRA,France,Grand Est,250,0,0
2020-03-07,FRA,France,Guyane,5,0,0
2020-03-07,FRA,France,Hauts-de-France,173,0,0
2020-03-07,FRA,France,Île-de-France,104,0,0
2020-03-07,FRA,France,Martinique,2,0,0
2020-03-07,FRA,France,Normandie,11,0,0
2020-03-07,FRA,France,Nouvelle-Aquitaine,17,0,0
2020-03-07,FRA,France,Occitanie,36,0,0
2020-03-07,FRA,France,Pays de la Loire,18,0,0
2020-03-07,FRA,France,Provence-Alpes-Côte d'Azur,38,0,0
2020-03-07,DEU,Germany,Baden-Württemberg,170,0,0
2020-03-07,DEU,Germany,Bayern,134,0,0
2020-03-07,DEU,Germany,Berlin,28,0,0
2020-03-07,DEU,Germany,Brandenburg,2,0,0
2020-03-07,DEU,Germany,Bremen,4,0,0
2020-03-07,DEU,Germany,Hamburg,13,0,0
2020-03-07,DEU,Germany,Hessen,17,0,0
2020-03-07,DEU,Germany,Mecklenburg-Vorpommern,5,0,0
2020-03-07,DEU,Germany,Niedersachsen,19,0,0
2020-03-07,DEU,Germany,Nordrhein-Westfalen,373,0,0
2020-03-07,DEU,Germany,NOT SPECIFIED,0,0,204
2020-03-07,DEU,Germany,Rheinland-Pfalz,13,0,0
2020-03-07,DEU,Germany,Saarland,3,0,0
2020-03-07,DEU,Germany,Sachsen,4,0,0
2020-03-07,DEU,Germany,Schleswig Holstein,8,0,0
2020-03-07,DEU,Germany,Thüringen,2,0,0
2020-03-07,HUN,Hungary,Hungary,5,0,0
2020-03-07,ITA,Italy,Abruzzo,11,0,0
2020-03-07,ITA,Italy,Basilicata,3,0,0
2020-03-07,ITA,Italy,Bolzano,9,0,0
2020-03-07,ITA,Italy,Calabria,4,0,0
2020-03-07,ITA,Italy,Campania,61,0,0
2020-03-07,ITA,Italy,Emilia-Romagna,1010,48,25
2020-03-07,ITA,Italy,Friuli Venezia Giulia,42,0,3
2020-03-07,ITA,Italy,Lazio,76,1,3
2020-03-07,ITA,Italy,Liguria,51,4,5
2020-03-07,ITA,Italy,Lombardia,3420,154,524
2020-03-07,ITA,Italy,Marche,207,6,0
2020-03-07,ITA,Italy,Molise,14,0,0
2020-03-07,ITA,Italy,Piemonte,207,5,0
2020-03-07,ITA,Italy,Puglia,26,2,1
2020-03-07,ITA,Italy,Sardegna,5,0,0
2020-03-07,ITA,Italy,Sicilia,35,0,2
2020-03-07,ITA,Italy,Toscana,113,0,1
2020-03-07,ITA,Italy,Trento,14,0,0
2020-03-07,ITA,Italy,Umbria,24,0,0
2020-03-07,ITA,Italy,Valle d'Aosta,8,0,0
2020-03-07,ITA,Italy,Veneto,543,13,25
2020-03-07,LIE,Liechtenstein,Liechtenstein,1,0,0
2020-03-07,MLT,Malta,Malta,3,0,0
2020-03-07,NLD,Netherlands,Drenthe,3,0,0
2020-03-07,NLD,Netherlands,Flevoland,2,0,0
2020-03-07,NLD,Netherlands,Gelderland,13,0,0
2020-03-07,NLD,Netherlands,Limburg,11,0,0
2020-03-07,NLD,Netherlands,North Brabant,60,0,0
2020-03-07,NLD,Netherlands,North Holland,18,0,0
2020-03-07,NLD,Netherlands,Overijssel,4,0,0
2020-03-07,NLD,Netherlands,South Holland,29,0,0
2020-03-07,NLD,Netherlands,Utrecht,47,0,0
2020-03-07,NLD,Netherlands,Zeeland,1,0,0
2020-03-07,PRT,Portugal,Centro,1,0,0
2020-03-07,PRT,Portugal,Lisbon,5,0,0
2020-03-07,PRT,Portugal,Norte,15,0,0
2020-03-07,SVK,Slovakia,Bratislava,3,0,0
2020-03-07,CHE,Switzerland,Aargau,12,0,1
2020-03-07,CHE,Switzerland,Appenzell Ausserrhoden,1,0,0
2020-03-07,CHE,Switzerland,Basel City,21,0,0
2020-03-07,CHE,Switzerland,Basel Country,15,0,0
2020-03-07,CHE,Switzerland,Bern,17,0,0
2020-03-07,CHE,Switzerland,Fribourg,6,0,0
2020-03-07,CHE,Switzerland,Geneva,26,0,0
2020-03-07,CHE,Switzerland,Jura,4,0,0
2020-03-07,CHE,Switzerland,Liechtenstein,1,0,0
2020-03-07,CHE,Switzerland,Schaffhausen,2,0,0
2020-03-07,CHE,Switzerland,Solothurn,1,0,0
2020-03-07,CHE,Switzerland,St. Gallen,6,0,0
2020-03-07,CHE,Switzerland,Ticino,45,0,0
2020-03-07,CHE,Switzerland,Valais,6,0,0
2020-03-07,CHE,Switzerland,Vaud,30,1,0
2020-03-07,CHE,Switzerland,Zug,3,0,0
2020-03-07,CHE,Switzerland,Zurich,30,0,0
2020-03-07,GBR,United Kingdom,East of England,11,0,0
2020-03-07,GBR,United Kingdom,England,89,0,0
2020-03-07,GBR,United Kingdom,London,17,0,0
2020-03-07,GBR,United Kingdom,Midlands,9,0,0
2020-03-07,GBR,United Kingdom,North East and Yorkshire,12,0,0
2020-03-07,GBR,United Kingdom,North West,10,0,0
2020-03-07,GBR,United Kingdom,Northern Ireland,7,0,0
2020-03-07,GBR,United Kingdom,Scotland,16,0,0
2020-03-07,GBR,United Kingdom,South East,23,0,0
2020-03-07,GBR,United Kingdom,South West,13,0,0
2020-03-07,GBR,United Kingdom,Wales,2,0,0
2020-03-08,AUT,Austria,Burgenland,4,0,0
2020-03-08,AUT,Austria,Kärnten,1,0,0
2020-03-08,AUT,Austria,Niederösterreich,31,0,0
2020-03-08,AUT,Austria,Oberösterreich,7,0,0
2020-03-08,AUT,Austria,Salzburg,8,0,0
2020-03-08,AUT,Austria,Steiermark,10,0,0
2020-03-08,AUT,Austria,Tirol,8,0,0
2020-03-08,AUT,Austria,Vorarlberg,1,0,0
2020-03-08,AUT,Austria,Wien,32,0,0
2020-03-08,BEL,Belgium,Brussels,24,0,0
2020-03-08,BEL,Belgium,Flanders,122,0,0
2020-03-08,BEL,Belgium,Wallonia,54,0,0
2020-03-08,DEU,Germany,Baden-Württemberg,182,0,0
2020-03-08,DEU,Germany,Bayern,172,0,0
2020-03-08,DEU,Germany,Berlin,40,0,0
2020-03-08,DEU,Germany,Brandenburg,4,0,0
2020-03-08,DEU,Germany,Bremen,4,0,0
2020-03-08,DEU,Germany,Hamburg,13,0,0
2020-03-08,DEU,Germany,Hessen,19,0,0
2020-03-08,DEU,Germany,Mecklenburg-Vorpommern,8,0,0
2020-03-08,DEU,Germany,Niedersachsen,21,0,0
2020-03-08,DEU,Germany,Nordrhein-Westfalen,398,0,0
2020-03-08,DEU,Germany,NOT SPECIFIED,0,0,0
2020-03-08,DEU,Germany,Rheinland-Pfalz,19,0,0
2020-03-08,DEU,Germany,Saarland,4,0,0
2020-03-08,DEU,Germany,Sachsen,7,0,0
2020-03-08,DEU,Germany,Schleswig Holstein,9,0,0
2020-03-08,DEU,Germany,Thüringen,2,0,0
2020-03-08,HUN,Hungary,Hungary,7,0,0
2020-03-08,ITA,Italy,Abruzzo,17,0,0
2020-03-08,ITA,Italy,Basilicata,4,0,0
2020-03-08,ITA,Italy,Bolzano,9,0,0
2020-03-08,ITA,Italy,Calabria,9,0,0
2020-03-08,ITA,Italy,Campania,101,0,1
2020-03-08,ITA,Italy,Emilia-Romagna,1180,56,27
2020-03-08,ITA,Italy,Friuli Venezia Giulia,57,1,3
2020-03-08,ITA,Italy,Lazio,87,3,3
2020-03-08,ITA,Italy,Liguria,78,6,5
2020-03-08,ITA,Italy,Lombardia,4189,267,550
2020-03-08,ITA,Italy,Marche,272,7,0
2020-03-08,ITA,Italy,Molise,14,0,0
2020-03-08,ITA,Italy,Piemonte,360,5,0
2020-03-08,ITA,Italy,Puglia,40,3,1
2020-03-08,ITA,Italy,Sardegna,11,0,0
2020-03-08,ITA,Italy,Sicilia,53,0,2
2020-03-08,ITA,Italy,Toscana,166,0,1
2020-03-08,ITA,Italy,Trento,23,0,0
2020-03-08,ITA,Italy,Umbria,26,0,0
2020-03-08,ITA,Italy,Valle d'Aosta,9,0,0
2020-03-08,ITA,Italy,Veneto,670,18,29
2020-03-08,LIE,Liechtenstein,Liechtenstein,1,0,0
2020-03-08,MLT,Malta,Malta,3,0,0
2020-03-08,NLD,Netherlands,Drenthe,6,0,0
2020-03-08,NLD,Netherlands,Flevoland,2,0,0
2020-03-08,NLD,Netherlands,Friesland,1,0,0
2020-03-08,NLD,Netherlands,Gelderland,21,0,0
2020-03-08,NLD,Netherlands,Groningen,1,0,0
2020-03-08,NLD,Netherlands,Limburg,20,0,0
2020-03-08,NLD,Netherlands,North Brabant,106,0,0
2020-03-08,NLD,Netherlands,North Holland,19,0,0
2020-03-08,NLD,Netherlands,NOT SPECIFIED,1,0,0
2020-03-08,NLD,Netherlands,Overijssel,8,0,0
2020-03-08,NLD,Netherlands,South Holland,32,0,0
2020-03-08,NLD,Netherlands,Utrecht,50,0,0
2020-03-08,NLD,Netherlands,Zeeland,1,0,0
2020-03-08,PRT,Portugal,Algarve,1,0,0
2020-03-08,PRT,Portugal,Centro,1,0,0
2020-03-08,PRT,Portugal,Lisbon,6,0,0
2020-03-08,PRT,Portugal,Norte,22,0,0
2020-03-08,SVK,Slovakia,Bratislava,5,0,0
2020-03-08,CHE,Switzerland,Aargau,12,0,1
2020-03-08,CHE,Switzerland,Appenzell Ausserrhoden,1,0,0
2020-03-08,CHE,Switzerland,Basel City,24,0,0
2020-03-08,CHE,Switzerland,Basel Country,19,1,0
2020-03-08,CHE,Switzerland,Bern,17,0,0
2020-03-08,CHE,Switzerland,Fribourg,8,0,0
2020-03-08,CHE,Switzerland,Geneva,35,0,0
2020-03-08,CHE,Switzerland,Jura,4,0,0
2020-03-08,CHE,Switzerland,Liechtenstein,1,0,0
2020-03-08,CHE,Switzerland,Schaffhausen,2,0,0
2020-03-08,CHE,Switzerland,Solothurn,1,0,0
2020-03-08,CHE,Switzerland,St. Gallen,6,0,0
2020-03-08,CHE,Switzerland,Ticino,58,0,0
2020-03-08,CHE,Switzerland,Valais,7,0,0
2020-03-08,CHE,Switzerland,Vaud,40,1,0
2020-03-08,CHE,Switzerland,Zug,3,0,0
2020-03-08,CHE,Switzerland,Zurich,37,0,0
2020-03-08,GBR,United Kingdom,East of England,18,0,0
2020-03-08,GBR,United Kingdom,England,97,0,0
2020-03-08,GBR,United Kingdom,London,30,0,0
2020-03-08,GBR,United Kingdom,Midlands,17,0,0
2020-03-08,GBR,United Kingdom,North East and Yorkshire,12,0,0
2020-03-08,GBR,United Kingdom,North West,15,0,0
2020-03-08,GBR,United Kingdom,Northern Ireland,12,0,0
2020-03-08,GBR,United Kingdom,Scotland,18,0,0
2020-03-08,GBR,United Kingdom,South East,34,0,0
2020-03-08,GBR,United Kingdom,South West,23,0,0
2020-03-08,GBR,United Kingdom,Wales,4,0,0
2020-03-09,AUT,Austria,Burgenland,4,0,0
2020-03-09,AUT,Austria,Kärnten,1,0,0
2020-03-09,AUT,Austria,Niederösterreich,36,0,0
2020-03-09,AUT,Austria,Oberösterreich,11,0,0
2020-03-09,AUT,Austria,Salzburg,9,0,0
